,data_type,garnet_formula
667,mixed,LuSr2Li2P3O12
668,mixed,LuSr2Li2P3O12
669,mixed,LuSr2Li2P3O12
670,mixed,LuSr2Li2P3O12
671,mixed,LuSr2Li2P3O12
672,mixed,LuSr2Li2P3O12
673,mixed,LuSr2Li2P3O12
674,mixed,LuSr2Li2P3O12
675,mixed,LuSr2Li2P3O12
676,mixed,LuSr2Li2P3O12
677,mixed,LuSr2Li2P3O12
678,mixed,LuSr2Li2P3O12
679,mixed,LuSr2Li2P3O12
680,mixed,BiZr2Sb2Li3O12
681,mixed,BiZr2Sb2Li3O12
682,mixed,BiZr2Sb2Li3O12
683,mixed,BiZr2Sb2Li3O12
684,mixed,BiZr2Sb2Li3O12
685,mixed,BiZr2Sb2Li3O12
686,mixed,BiZr2Sb2Li3O12
687,mixed,BiZr2Sb2Li3O12
688,mixed,BiZr2Sb2Li3O12
689,mixed,BiZr2Sb2Li3O12
690,mixed,BiZr2Sb2Li3O12
691,mixed,BiZr2Sb2Li3O12
692,mixed,BiZr2Sb2Li3O12
693,mixed,BiZr2Sb2Li3O12
694,mixed,BiZr2Sb2Li3O12
695,mixed,BiZr2Sb2Li3O12
696,mixed,BiZr2Sb2Li3O12
697,mixed,BiZr2Sb2Li3O12
698,mixed,BiZr2Sb2Li3O12
699,mixed,BiZr2Sb2Li3O12
700,mixed,BaBi2Mg2Si3O12
701,mixed,BaBi2Mg2Si3O12
702,mixed,BaBi2Mg2Si3O12
703,mixed,BaBi2Mg2Si3O12
704,mixed,BaBi2Mg2Si3O12
705,mixed,BaBi2Mg2Si3O12
706,mixed,BaBi2Mg2Si3O12
707,mixed,BaBi2Mg2Si3O12
708,mixed,BaBi2Mg2Si3O12
709,mixed,BaBi2Mg2Si3O12
710,mixed,BaBi2Mg2Si3O12
711,mixed,BaBi2Mg2Si3O12
712,mixed,BaBi2Mg2Si3O12
713,mixed,BaBi2Mg2Si3O12
714,mixed,BaBi2Mg2Si3O12
715,mixed,BaBi2Mg2Si3O12
716,mixed,BaBi2Mg2Si3O12
717,mixed,BaBi2Mg2Si3O12
718,mixed,BaBi2Mg2Si3O12
719,mixed,BaBi2Mg2Si3O12
720,mixed,NaMg2Ta2Ga3O12
721,mixed,NaMg2Ta2Ga3O12
722,mixed,NaMg2Ta2Ga3O12
723,mixed,NaMg2Ta2Ga3O12
724,mixed,NaMg2Ta2Ga3O12
725,mixed,NaMg2Ta2Ga3O12
726,mixed,NaMg2Ta2Ga3O12
727,mixed,NaMg2Ta2Ga3O12
728,mixed,NaMg2Ta2Ga3O12
729,mixed,NaMg2Ta2Ga3O12
730,mixed,NaMg2Ta2Ga3O12
731,mixed,NaMg2Ta2Ga3O12
732,mixed,NaMg2Ta2Ga3O12
733,mixed,NaMg2Ta2Ga3O12
734,mixed,NaMg2Ta2Ga3O12
735,mixed,NaMg2Ta2Ga3O12
736,mixed,NaMg2Ta2Ga3O12
737,mixed,NaMg2Ta2Ga3O12
738,mixed,NaMg2Ta2Ga3O12
739,mixed,NaMg2Ta2Ga3O12
740,mixed,PrBa2Sn2Ga3O12
741,mixed,PrBa2Sn2Ga3O12
742,mixed,PrBa2Sn2Ga3O12
743,mixed,PrBa2Sn2Ga3O12
744,mixed,PrBa2Sn2Ga3O12
745,mixed,PrBa2Sn2Ga3O12
746,mixed,PrBa2Sn2Ga3O12
747,mixed,PrBa2Sn2Ga3O12
748,mixed,PrBa2Sn2Ga3O12
749,mixed,PrBa2Sn2Ga3O12
750,mixed,PrBa2Sn2Ga3O12
751,mixed,PrBa2Sn2Ga3O12
752,mixed,PrBa2Sn2Ga3O12
753,mixed,PrBa2Sn2Ga3O12
754,mixed,PrBa2Sn2Ga3O12
755,mixed,PrBa2Sn2Ga3O12
756,mixed,PrBa2Sn2Ga3O12
757,mixed,PrBa2Sn2Ga3O12
758,mixed,PrBa2Sn2Ga3O12
759,mixed,PrBa2Sn2Ga3O12
760,mixed,TmZn2Sn2Ga3O12
761,mixed,TmZn2Sn2Ga3O12
762,mixed,TmZn2Sn2Ga3O12
763,mixed,TmZn2Sn2Ga3O12
764,mixed,TmZn2Sn2Ga3O12
765,mixed,TmZn2Sn2Ga3O12
766,mixed,TmZn2Sn2Ga3O12
767,mixed,TmZn2Sn2Ga3O12
768,mixed,TmZn2Sn2Ga3O12
769,mixed,TmZn2Sn2Ga3O12
770,mixed,TmZn2Sn2Ga3O12
771,mixed,TmZn2Sn2Ga3O12
772,mixed,TmZn2Sn2Ga3O12
773,mixed,TmZn2Sn2Ga3O12
774,mixed,TmZn2Sn2Ga3O12
775,mixed,TmZn2Sn2Ga3O12
776,mixed,TmZn2Sn2Ga3O12
777,mixed,TmZn2Sn2Ga3O12
778,mixed,TmZn2Sn2Ga3O12
779,mixed,TmZn2Sn2Ga3O12
780,mixed,TmSr2Zr2Ga3O12
781,mixed,TmSr2Zr2Ga3O12
782,mixed,TmSr2Zr2Ga3O12
783,mixed,TmSr2Zr2Ga3O12
784,mixed,TmSr2Zr2Ga3O12
785,mixed,TmSr2Zr2Ga3O12
786,mixed,TmSr2Zr2Ga3O12
787,mixed,TmSr2Zr2Ga3O12
788,mixed,TmSr2Zr2Ga3O12
789,mixed,TmSr2Zr2Ga3O12
790,mixed,TmSr2Zr2Ga3O12
791,mixed,TmSr2Zr2Ga3O12
792,mixed,TmSr2Zr2Ga3O12
793,mixed,TmSr2Zr2Ga3O12
794,mixed,TmSr2Zr2Ga3O12
795,mixed,TmSr2Zr2Ga3O12
796,mixed,TmSr2Zr2Ga3O12
797,mixed,TmSr2Zr2Ga3O12
798,mixed,TmSr2Zr2Ga3O12
799,mixed,TmSr2Zr2Ga3O12
800,mixed,SrBi2Zn2Si3O12
801,mixed,SrBi2Zn2Si3O12
802,mixed,SrBi2Zn2Si3O12
803,mixed,SrBi2Zn2Si3O12
804,mixed,SrBi2Zn2Si3O12
805,mixed,SrBi2Zn2Si3O12
806,mixed,SrBi2Zn2Si3O12
807,mixed,SrBi2Zn2Si3O12
808,mixed,SrBi2Zn2Si3O12
809,mixed,SrBi2Zn2Si3O12
810,mixed,SrBi2Zn2Si3O12
811,mixed,SrBi2Zn2Si3O12
812,mixed,SrBi2Zn2Si3O12
813,mixed,SrBi2Zn2Si3O12
814,mixed,SrBi2Zn2Si3O12
815,mixed,SrBi2Zn2Si3O12
816,mixed,SrBi2Zn2Si3O12
817,mixed,SrBi2Zn2Si3O12
818,mixed,SrBi2Zn2Si3O12
819,mixed,SrBi2Zn2Si3O12
820,mixed,LuCa2Sn2Ga3O12
821,mixed,LuCa2Sn2Ga3O12
822,mixed,LuCa2Sn2Ga3O12
823,mixed,LuCa2Sn2Ga3O12
824,mixed,LuCa2Sn2Ga3O12
825,mixed,LuCa2Sn2Ga3O12
826,mixed,LuCa2Sn2Ga3O12
827,mixed,LuCa2Sn2Ga3O12
828,mixed,LuCa2Sn2Ga3O12
829,mixed,LuCa2Sn2Ga3O12
830,mixed,LuCa2Sn2Ga3O12
831,mixed,LuCa2Sn2Ga3O12
832,mixed,LuCa2Sn2Ga3O12
833,mixed,LuCa2Sn2Ga3O12
834,mixed,LuCa2Sn2Ga3O12
835,mixed,LuCa2Sn2Ga3O12
836,mixed,LuCa2Sn2Ga3O12
837,mixed,LuCa2Sn2Ga3O12
838,mixed,LuCa2Sn2Ga3O12
839,mixed,LuCa2Sn2Ga3O12
840,mixed,LuSr2Ge2Ga3O12
841,mixed,LuSr2Ge2Ga3O12
842,mixed,LuSr2Ge2Ga3O12
843,mixed,LuSr2Ge2Ga3O12
844,mixed,LuSr2Ge2Ga3O12
845,mixed,LuSr2Ge2Ga3O12
846,mixed,LuSr2Ge2Ga3O12
847,mixed,LuSr2Ge2Ga3O12
848,mixed,LuSr2Ge2Ga3O12
849,mixed,LuSr2Ge2Ga3O12
850,mixed,LuSr2Ge2Ga3O12
851,mixed,LuSr2Ge2Ga3O12
852,mixed,LuSr2Ge2Ga3O12
853,mixed,LuSr2Ge2Ga3O12
854,mixed,LuSr2Ge2Ga3O12
855,mixed,LuSr2Ge2Ga3O12
856,mixed,LuSr2Ge2Ga3O12
857,mixed,LuSr2Ge2Ga3O12
858,mixed,LuSr2Ge2Ga3O12
859,mixed,LuSr2Ge2Ga3O12
860,mixed,PrBi2In2Al3O12
861,mixed,PrBi2In2Al3O12
862,mixed,PrBi2In2Al3O12
863,mixed,PrBi2In2Al3O12
864,mixed,PrBi2In2Al3O12
865,mixed,PrBi2In2Al3O12
866,mixed,PrBi2In2Al3O12
867,mixed,PrBi2In2Al3O12
868,mixed,PrBi2In2Al3O12
869,mixed,PrBi2In2Al3O12
870,mixed,PrBi2In2Al3O12
871,mixed,PrBi2In2Al3O12
872,mixed,PrBi2In2Al3O12
873,mixed,PrBi2In2Al3O12
874,mixed,PrBi2In2Al3O12
875,mixed,PrBi2In2Al3O12
876,mixed,PrBi2In2Al3O12
877,mixed,PrBi2In2Al3O12
878,mixed,PrBi2In2Al3O12
879,mixed,PrBi2In2Al3O12
880,mixed,TbZr2Zn2Al3O12
881,mixed,TbZr2Zn2Al3O12
882,mixed,TbZr2Zn2Al3O12
883,mixed,TbZr2Zn2Al3O12
884,mixed,TbZr2Zn2Al3O12
885,mixed,TbZr2Zn2Al3O12
886,mixed,TbZr2Zn2Al3O12
887,mixed,TbZr2Zn2Al3O12
888,mixed,TbZr2Zn2Al3O12
889,mixed,TbZr2Zn2Al3O12
890,mixed,TbZr2Zn2Al3O12
891,mixed,TbZr2Zn2Al3O12
892,mixed,TbZr2Zn2Al3O12
893,mixed,TbZr2Zn2Al3O12
894,mixed,TbZr2Zn2Al3O12
895,mixed,TbZr2Zn2Al3O12
896,mixed,TbZr2Zn2Al3O12
897,mixed,TbZr2Zn2Al3O12
898,mixed,TbZr2Zn2Al3O12
899,mixed,TbZr2Zn2Al3O12
900,mixed,SmMg2Li2P3O12
901,mixed,SmMg2Li2P3O12
902,mixed,SmMg2Li2P3O12
903,mixed,SmMg2Li2P3O12
904,mixed,SmMg2Li2P3O12
905,mixed,SmMg2Li2P3O12
906,mixed,SmMg2Li2P3O12
907,mixed,SmMg2Li2P3O12
908,mixed,SmMg2Li2P3O12
909,mixed,SmMg2Li2P3O12
910,mixed,SmMg2Li2P3O12
911,mixed,SmMg2Li2P3O12
912,mixed,SmMg2Li2P3O12
913,mixed,SmMg2Li2P3O12
914,mixed,SmMg2Li2P3O12
915,mixed,SmMg2Li2P3O12
916,mixed,SmMg2Li2P3O12
917,mixed,SmMg2Li2P3O12
918,mixed,SmMg2Li2P3O12
919,mixed,SmMg2Li2P3O12
920,mixed,LuNa2Ta2Al3O12
921,mixed,LuNa2Ta2Al3O12
922,mixed,LuNa2Ta2Al3O12
923,mixed,LuNa2Ta2Al3O12
924,mixed,LuNa2Ta2Al3O12
925,mixed,LuNa2Ta2Al3O12
926,mixed,LuNa2Ta2Al3O12
927,mixed,LuNa2Ta2Al3O12
928,mixed,LuNa2Ta2Al3O12
929,mixed,LuNa2Ta2Al3O12
930,mixed,LuNa2Ta2Al3O12
931,mixed,LuNa2Ta2Al3O12
932,mixed,LuNa2Ta2Al3O12
933,mixed,LuNa2Ta2Al3O12
934,mixed,LuNa2Ta2Al3O12
935,mixed,LuNa2Ta2Al3O12
936,mixed,LuNa2Ta2Al3O12
937,mixed,LuNa2Ta2Al3O12
938,mixed,LuNa2Ta2Al3O12
939,mixed,LuNa2Ta2Al3O12
940,mixed,TbZr2Mg2Ga3O12
941,mixed,TbZr2Mg2Ga3O12
942,mixed,TbZr2Mg2Ga3O12
943,mixed,TbZr2Mg2Ga3O12
944,mixed,TbZr2Mg2Ga3O12
945,mixed,TbZr2Mg2Ga3O12
946,mixed,TbZr2Mg2Ga3O12
947,mixed,TbZr2Mg2Ga3O12
948,mixed,TbZr2Mg2Ga3O12
949,mixed,TbZr2Mg2Ga3O12
950,mixed,TbZr2Mg2Ga3O12
951,mixed,TbZr2Mg2Ga3O12
952,mixed,TbZr2Mg2Ga3O12
953,mixed,TbZr2Mg2Ga3O12
954,mixed,TbZr2Mg2Ga3O12
955,mixed,TbZr2Mg2Ga3O12
956,mixed,TbZr2Mg2Ga3O12
957,mixed,TbZr2Mg2Ga3O12
958,mixed,TbZr2Mg2Ga3O12
959,mixed,TbZr2Mg2Ga3O12
960,mixed,TmSr2Sn2Al3O12
961,mixed,TmSr2Sn2Al3O12
962,mixed,TmSr2Sn2Al3O12
963,mixed,TmSr2Sn2Al3O12
964,mixed,TmSr2Sn2Al3O12
965,mixed,TmSr2Sn2Al3O12
966,mixed,TmSr2Sn2Al3O12
967,mixed,TmSr2Sn2Al3O12
968,mixed,TmSr2Sn2Al3O12
969,mixed,TmSr2Sn2Al3O12
970,mixed,TmSr2Sn2Al3O12
971,mixed,TmSr2Sn2Al3O12
972,mixed,TmSr2Sn2Al3O12
973,mixed,TmSr2Sn2Al3O12
974,mixed,TmSr2Sn2Al3O12
975,mixed,TmSr2Sn2Al3O12
976,mixed,TmSr2Sn2Al3O12
977,mixed,TmSr2Sn2Al3O12
978,mixed,TmSr2Sn2Al3O12
979,mixed,TmSr2Sn2Al3O12
980,mixed,ZrNa2Al2Si3O12
981,mixed,ZrNa2Al2Si3O12
982,mixed,ZrNa2Al2Si3O12
983,mixed,ZrNa2Al2Si3O12
984,mixed,ZrNa2Al2Si3O12
985,mixed,ZrNa2Al2Si3O12
986,mixed,ZrNa2Al2Si3O12
987,mixed,ZrNa2Al2Si3O12
988,mixed,ZrNa2Al2Si3O12
989,mixed,ZrNa2Al2Si3O12
990,mixed,ZrNa2Al2Si3O12
991,mixed,ZrNa2Al2Si3O12
992,mixed,ZrNa2Al2Si3O12
993,mixed,ZrNa2Al2Si3O12
994,mixed,ZrNa2Al2Si3O12
995,mixed,ZrNa2Al2Si3O12
996,mixed,ZrNa2Al2Si3O12
997,mixed,ZrNa2Al2Si3O12
998,mixed,ZrNa2Al2Si3O12
999,mixed,ZrNa2Al2Si3O12
1000,mixed,LaZr2Mg2Al3O12
1001,mixed,LaZr2Mg2Al3O12
1002,mixed,LaZr2Mg2Al3O12
1003,mixed,LaZr2Mg2Al3O12
1004,mixed,LaZr2Mg2Al3O12
1005,mixed,LaZr2Mg2Al3O12
1006,mixed,LaZr2Mg2Al3O12
1007,mixed,LaZr2Mg2Al3O12
1008,mixed,LaZr2Mg2Al3O12
1009,mixed,LaZr2Mg2Al3O12
1010,mixed,LaZr2Mg2Al3O12
1011,mixed,LaZr2Mg2Al3O12
1012,mixed,LaZr2Mg2Al3O12
1013,mixed,LaZr2Mg2Al3O12
1014,mixed,LaZr2Mg2Al3O12
1015,mixed,LaZr2Mg2Al3O12
1016,mixed,LaZr2Mg2Al3O12
1017,mixed,LaZr2Mg2Al3O12
1018,mixed,LaZr2Mg2Al3O12
1019,mixed,LaZr2Mg2Al3O12
1020,mixed,TbMg2Ge2Al3O12
1021,mixed,TbMg2Ge2Al3O12
1022,mixed,TbMg2Ge2Al3O12
1023,mixed,TbMg2Ge2Al3O12
1024,mixed,TbMg2Ge2Al3O12
1025,mixed,TbMg2Ge2Al3O12
1026,mixed,TbMg2Ge2Al3O12
1027,mixed,TbMg2Ge2Al3O12
1028,mixed,TbMg2Ge2Al3O12
1029,mixed,TbMg2Ge2Al3O12
1030,mixed,TbMg2Ge2Al3O12
1031,mixed,TbMg2Ge2Al3O12
1032,mixed,TbMg2Ge2Al3O12
1033,mixed,TbMg2Ge2Al3O12
1034,mixed,TbMg2Ge2Al3O12
1035,mixed,TbMg2Ge2Al3O12
1036,mixed,TbMg2Ge2Al3O12
1037,mixed,TbMg2Ge2Al3O12
1038,mixed,TbMg2Ge2Al3O12
1039,mixed,TbMg2Ge2Al3O12
1040,mixed,TbSr2Ge2Ga3O12
1041,mixed,TbSr2Ge2Ga3O12
1042,mixed,TbSr2Ge2Ga3O12
1043,mixed,TbSr2Ge2Ga3O12
1044,mixed,TbSr2Ge2Ga3O12
1045,mixed,TbSr2Ge2Ga3O12
1046,mixed,TbSr2Ge2Ga3O12
1047,mixed,TbSr2Ge2Ga3O12
1048,mixed,TbSr2Ge2Ga3O12
1049,mixed,TbSr2Ge2Ga3O12
1050,mixed,TbSr2Ge2Ga3O12
1051,mixed,TbSr2Ge2Ga3O12
1052,mixed,TbSr2Ge2Ga3O12
1053,mixed,TbSr2Ge2Ga3O12
1054,mixed,TbSr2Ge2Ga3O12
1055,mixed,TbSr2Ge2Ga3O12
1056,mixed,TbSr2Ge2Ga3O12
1057,mixed,TbSr2Ge2Ga3O12
1058,mixed,TbSr2Ge2Ga3O12
1059,mixed,TbSr2Ge2Ga3O12
1060,mixed,CaSr2Sc2Si3O12
1061,mixed,CaSr2Sc2Si3O12
1062,mixed,CaSr2Sc2Si3O12
1063,mixed,CaSr2Sc2Si3O12
1064,mixed,CaSr2Sc2Si3O12
1065,mixed,CaSr2Sc2Si3O12
1066,mixed,CaSr2Sc2Si3O12
1067,mixed,CaSr2Sc2Si3O12
1068,mixed,CaSr2Sc2Si3O12
1069,mixed,CaSr2Sc2Si3O12
1070,mixed,CaSr2Sc2Si3O12
1071,mixed,CaSr2Sc2Si3O12
1072,mixed,CaSr2Sc2Si3O12
1073,mixed,CaSr2Sc2Si3O12
1074,mixed,CaSr2Sc2Si3O12
1075,mixed,CaSr2Sc2Si3O12
1076,mixed,CaSr2Sc2Si3O12
1077,mixed,CaSr2Sc2Si3O12
1078,mixed,CaSr2Sc2Si3O12
1079,mixed,CaSr2Sc2Si3O12
1080,mixed,NdBa2Sn2Al3O12
1081,mixed,NdBa2Sn2Al3O12
1082,mixed,NdBa2Sn2Al3O12
1083,mixed,NdBa2Sn2Al3O12
1084,mixed,NdBa2Sn2Al3O12
1085,mixed,NdBa2Sn2Al3O12
1086,mixed,NdBa2Sn2Al3O12
1087,mixed,NdBa2Sn2Al3O12
1088,mixed,NdBa2Sn2Al3O12
1089,mixed,NdBa2Sn2Al3O12
1090,mixed,NdBa2Sn2Al3O12
1091,mixed,NdBa2Sn2Al3O12
1092,mixed,NdBa2Sn2Al3O12
1093,mixed,NdBa2Sn2Al3O12
1094,mixed,NdBa2Sn2Al3O12
1095,mixed,NdBa2Sn2Al3O12
1096,mixed,NdBa2Sn2Al3O12
1097,mixed,NdBa2Sn2Al3O12
1098,mixed,NdBa2Sn2Al3O12
1099,mixed,NdBa2Sn2Al3O12
1100,mixed,SmZr2Sb2Li3O12
1101,mixed,SmZr2Sb2Li3O12
1102,mixed,SmZr2Sb2Li3O12
1103,mixed,SmZr2Sb2Li3O12
1104,mixed,SmZr2Sb2Li3O12
1105,mixed,SmZr2Sb2Li3O12
1106,mixed,SmZr2Sb2Li3O12
1107,mixed,SmZr2Sb2Li3O12
1108,mixed,SmZr2Sb2Li3O12
1109,mixed,SmZr2Sb2Li3O12
1110,mixed,SmZr2Sb2Li3O12
1111,mixed,SmZr2Sb2Li3O12
1112,mixed,SmZr2Sb2Li3O12
1113,mixed,SmZr2Sb2Li3O12
1114,mixed,SmZr2Sb2Li3O12
1115,mixed,SmZr2Sb2Li3O12
1116,mixed,SmZr2Sb2Li3O12
1117,mixed,SmZr2Sb2Li3O12
1118,mixed,SmZr2Sb2Li3O12
1119,mixed,SmZr2Sb2Li3O12
1120,mixed,NdBa2Zr2Al3O12
1121,mixed,NdBa2Zr2Al3O12
1122,mixed,NdBa2Zr2Al3O12
1123,mixed,NdBa2Zr2Al3O12
1124,mixed,NdBa2Zr2Al3O12
1125,mixed,NdBa2Zr2Al3O12
1126,mixed,NdBa2Zr2Al3O12
1127,mixed,NdBa2Zr2Al3O12
1128,mixed,NdBa2Zr2Al3O12
1129,mixed,NdBa2Zr2Al3O12
1130,mixed,NdBa2Zr2Al3O12
1131,mixed,NdBa2Zr2Al3O12
1132,mixed,NdBa2Zr2Al3O12
1133,mixed,NdBa2Zr2Al3O12
1134,mixed,NdBa2Zr2Al3O12
1135,mixed,NdBa2Zr2Al3O12
1136,mixed,NdBa2Zr2Al3O12
1137,mixed,NdBa2Zr2Al3O12
1138,mixed,NdBa2Zr2Al3O12
1139,mixed,NdBa2Zr2Al3O12
1140,mixed,NaSr2Zn2P3O12
1141,mixed,NaSr2Zn2P3O12
1142,mixed,NaSr2Zn2P3O12
1143,mixed,NaSr2Zn2P3O12
1144,mixed,NaSr2Zn2P3O12
1145,mixed,NaSr2Zn2P3O12
1146,mixed,NaSr2Zn2P3O12
1147,mixed,NaSr2Zn2P3O12
1148,mixed,NaSr2Zn2P3O12
1149,mixed,NaSr2Zn2P3O12
1150,mixed,NaSr2Zn2P3O12
1151,mixed,NaSr2Zn2P3O12
1152,mixed,NaSr2Zn2P3O12
1153,mixed,NaSr2Zn2P3O12
1154,mixed,NaSr2Zn2P3O12
1155,mixed,NaSr2Zn2P3O12
1156,mixed,NaSr2Zn2P3O12
1157,mixed,NaSr2Zn2P3O12
1158,mixed,NaSr2Zn2P3O12
1159,mixed,NaSr2Zn2P3O12
1160,mixed,BaSr2Ga2Si3O12
1161,mixed,BaSr2Ga2Si3O12
1162,mixed,BaSr2Ga2Si3O12
1163,mixed,BaSr2Ga2Si3O12
1164,mixed,BaSr2Ga2Si3O12
1165,mixed,BaSr2Ga2Si3O12
1166,mixed,BaSr2Ga2Si3O12
1167,mixed,BaSr2Ga2Si3O12
1168,mixed,BaSr2Ga2Si3O12
1169,mixed,BaSr2Ga2Si3O12
1170,mixed,BaSr2Ga2Si3O12
1171,mixed,BaSr2Ga2Si3O12
1172,mixed,BaSr2Ga2Si3O12
1173,mixed,BaSr2Ga2Si3O12
1174,mixed,BaSr2Ga2Si3O12
1175,mixed,BaSr2Ga2Si3O12
1176,mixed,BaSr2Ga2Si3O12
1177,mixed,BaSr2Ga2Si3O12
1178,mixed,BaSr2Ga2Si3O12
1179,mixed,BaSr2Ga2Si3O12
1180,mixed,NdBa2Sn2Ga3O12
1181,mixed,NdBa2Sn2Ga3O12
1182,mixed,NdBa2Sn2Ga3O12
1183,mixed,NdBa2Sn2Ga3O12
1184,mixed,NdBa2Sn2Ga3O12
1185,mixed,NdBa2Sn2Ga3O12
1186,mixed,NdBa2Sn2Ga3O12
1187,mixed,NdBa2Sn2Ga3O12
1188,mixed,NdBa2Sn2Ga3O12
1189,mixed,NdBa2Sn2Ga3O12
1190,mixed,NdBa2Sn2Ga3O12
1191,mixed,NdBa2Sn2Ga3O12
1192,mixed,NdBa2Sn2Ga3O12
1193,mixed,NdBa2Sn2Ga3O12
1194,mixed,NdBa2Sn2Ga3O12
1195,mixed,NdBa2Sn2Ga3O12
1196,mixed,NdBa2Sn2Ga3O12
1197,mixed,NdBa2Sn2Ga3O12
1198,mixed,NdBa2Sn2Ga3O12
1199,mixed,NdBa2Sn2Ga3O12
1200,mixed,NdMg2Ge2Ga3O12
1201,mixed,NdMg2Ge2Ga3O12
1202,mixed,NdMg2Ge2Ga3O12
1203,mixed,NdMg2Ge2Ga3O12
1204,mixed,NdMg2Ge2Ga3O12
1205,mixed,NdMg2Ge2Ga3O12
1206,mixed,NdMg2Ge2Ga3O12
1207,mixed,NdMg2Ge2Ga3O12
1208,mixed,NdMg2Ge2Ga3O12
1209,mixed,NdMg2Ge2Ga3O12
1210,mixed,NdMg2Ge2Ga3O12
1211,mixed,NdMg2Ge2Ga3O12
1212,mixed,NdMg2Ge2Ga3O12
1213,mixed,NdMg2Ge2Ga3O12
1214,mixed,NdMg2Ge2Ga3O12
1215,mixed,NdMg2Ge2Ga3O12
1216,mixed,NdMg2Ge2Ga3O12
1217,mixed,NdMg2Ge2Ga3O12
1218,mixed,NdMg2Ge2Ga3O12
1219,mixed,NdMg2Ge2Ga3O12
1220,mixed,TbBa2Sn2Ga3O12
1221,mixed,TbBa2Sn2Ga3O12
1222,mixed,TbBa2Sn2Ga3O12
1223,mixed,TbBa2Sn2Ga3O12
1224,mixed,TbBa2Sn2Ga3O12
1225,mixed,TbBa2Sn2Ga3O12
1226,mixed,TbBa2Sn2Ga3O12
1227,mixed,TbBa2Sn2Ga3O12
1228,mixed,TbBa2Sn2Ga3O12
1229,mixed,TbBa2Sn2Ga3O12
1230,mixed,TbBa2Sn2Ga3O12
1231,mixed,TbBa2Sn2Ga3O12
1232,mixed,TbBa2Sn2Ga3O12
1233,mixed,TbBa2Sn2Ga3O12
1234,mixed,TbBa2Sn2Ga3O12
1235,mixed,TbBa2Sn2Ga3O12
1236,mixed,TbBa2Sn2Ga3O12
1237,mixed,TbBa2Sn2Ga3O12
1238,mixed,TbBa2Sn2Ga3O12
1239,mixed,TbBa2Sn2Ga3O12
1240,mixed,SmNa2Mg2P3O12
1241,mixed,SmNa2Mg2P3O12
1242,mixed,SmNa2Mg2P3O12
1243,mixed,SmNa2Mg2P3O12
1244,mixed,SmNa2Mg2P3O12
1245,mixed,SmNa2Mg2P3O12
1246,mixed,SmNa2Mg2P3O12
1247,mixed,SmNa2Mg2P3O12
1248,mixed,SmNa2Mg2P3O12
1249,mixed,SmNa2Mg2P3O12
1250,mixed,SmNa2Mg2P3O12
1251,mixed,SmNa2Mg2P3O12
1252,mixed,SmNa2Mg2P3O12
1253,mixed,SmNa2Mg2P3O12
1254,mixed,SmNa2Mg2P3O12
1255,mixed,SmNa2Mg2P3O12
1256,mixed,SmNa2Mg2P3O12
1257,mixed,SmNa2Mg2P3O12
1258,mixed,SmNa2Mg2P3O12
1259,mixed,SmNa2Mg2P3O12
1260,mixed,PrCa2Li2P3O12
1261,mixed,PrCa2Li2P3O12
1262,mixed,PrCa2Li2P3O12
1263,mixed,PrCa2Li2P3O12
1264,mixed,PrCa2Li2P3O12
1265,mixed,PrCa2Li2P3O12
1266,mixed,PrCa2Li2P3O12
1267,mixed,PrCa2Li2P3O12
1268,mixed,PrCa2Li2P3O12
1269,mixed,PrCa2Li2P3O12
1270,mixed,PrCa2Li2P3O12
1271,mixed,PrCa2Li2P3O12
1272,mixed,PrCa2Li2P3O12
1273,mixed,PrCa2Li2P3O12
1274,mixed,PrCa2Li2P3O12
1275,mixed,PrCa2Li2P3O12
1276,mixed,PrCa2Li2P3O12
1277,mixed,PrCa2Li2P3O12
1278,mixed,PrCa2Li2P3O12
1279,mixed,PrCa2Li2P3O12
1280,mixed,PrMg2Li2P3O12
1281,mixed,PrMg2Li2P3O12
1282,mixed,PrMg2Li2P3O12
1283,mixed,PrMg2Li2P3O12
1284,mixed,PrMg2Li2P3O12
1285,mixed,PrMg2Li2P3O12
1286,mixed,PrMg2Li2P3O12
1287,mixed,PrMg2Li2P3O12
1288,mixed,PrMg2Li2P3O12
1289,mixed,PrMg2Li2P3O12
1290,mixed,PrMg2Li2P3O12
1291,mixed,PrMg2Li2P3O12
1292,mixed,PrMg2Li2P3O12
1293,mixed,PrMg2Li2P3O12
1294,mixed,PrMg2Li2P3O12
1295,mixed,PrMg2Li2P3O12
1296,mixed,PrMg2Li2P3O12
1297,mixed,PrMg2Li2P3O12
1298,mixed,PrMg2Li2P3O12
1299,mixed,PrMg2Li2P3O12
1300,mixed,PrNa2Mg2P3O12
1301,mixed,PrNa2Mg2P3O12
1302,mixed,PrNa2Mg2P3O12
1303,mixed,PrNa2Mg2P3O12
1304,mixed,PrNa2Mg2P3O12
1305,mixed,PrNa2Mg2P3O12
1306,mixed,PrNa2Mg2P3O12
1307,mixed,PrNa2Mg2P3O12
1308,mixed,PrNa2Mg2P3O12
1309,mixed,PrNa2Mg2P3O12
1310,mixed,PrNa2Mg2P3O12
1311,mixed,PrNa2Mg2P3O12
1312,mixed,PrNa2Mg2P3O12
1313,mixed,PrNa2Mg2P3O12
1314,mixed,PrNa2Mg2P3O12
1315,mixed,PrNa2Mg2P3O12
1316,mixed,PrNa2Mg2P3O12
1317,mixed,PrNa2Mg2P3O12
1318,mixed,PrNa2Mg2P3O12
